date,product_name,units_sold
2023-10-13,Pencil,10
2023-10-13,Eraser,5
2023-10-13,Notebook,5
2023-10-13,Ruler,5
2023-10-13,Marker,3
2023-10-13,Sharpener,2
2023-10-14,Pen,12
2023-10-14,Pencil,10
2023-10-14,Eraser,5
2023-10-14,Notebook,5
2023-10-14,Ruler,5
2023-10-14,Marker,3
2023-10-14,Sharpener,2
2023-10-15,Pen,12
2023-10-15,Pencil,10
2023-10-15,Eraser,5
2023-10-15,Notebook,5
2023-10-15,Ruler,5
2023-10-15,Marker,3
2023-10-15,Sharpener,2
2023-10-16,Pen,12
2023-10-16,Pencil,10
2023-10-16,Eraser,5
2023-10-16,Notebook,5
2023-10-16,Ruler,5
2023-10-16,Marker,3
2023-10-16,Sharpener,2
2023-10-17,Pen,12
2023-10-17,Pencil,10
2023-10-17,Eraser,5
2023-10-17,Notebook,5
2023-10-17,Ruler,5
2023-10-17,Marker,3
2023-10-17,Sharpener,2
2023-10-18,Pen,12
2023-10-18,Pencil,10
2023-10-18,Eraser,5
2023-10-18,Notebook,5
2023-10-18,Ruler,5
2023-10-18,Marker,3
2023-10-18,Sharpener,2
2023-10-19,Pen,12
2023-10-19,Pencil,10
2023-10-19,Eraser,5
2023-10-19,Notebook,5
2023-10-19,Ruler,5
2023-10-19,Marker,3
2023-10-19,Sharpener,2
2023-10-20,Pen,12
2023-10-20,Pencil,10
2023-10-20,Eraser,5
2023-10-20,Notebook,5
2023-10-20,Ruler,5
2023-10-20,Marker,3
2023-10-20,Sharpener,2
2023-10-21,Pen,12
2023-10-21,Pencil,10
2023-10-21,Eraser,5
2023-10-21,Notebook,5
2023-10-21,Ruler,5
2023-10-21,Marker,3
2023-10-21,Sharpener,2
2023-10-22,Pen,12
2023-10-22,Pencil,10
2023-10-22,Eraser,5
2023-10-22,Notebook,5
2023-10-22,Ruler,5
2023-10-22,Marker,3
2023-10-22,Sharpener,2
2023-10-23,Pen,12
2023-10-23,Pencil,10
2023-10-23,Eraser,5
2023-10-23,Notebook,5
2023-10-23,Ruler,5
2023-10-23,Marker,3
2023-10-23,Sharpener,2
2023-10-24,Pen,12
2023-10-24,Pencil,10
2023-10-24,Eraser,5
2023-10-24,Notebook,5
2023-10-24,Ruler,5
2023-10-24,Marker,3
2023-10-24,Sharpener,2
2023-10-25,Pen,12
2023-10-25,Pencil,10
2023-10-25,Eraser,5
2023-10-25,Notebook,5
2023-10-25,Ruler,5
2023-10-25,Marker,3
2023-10-25,Sharpener,2
2023-10-26,Pen,12
2023-10-26,Pencil,10
2023-10-26,Eraser,5
2023-10-26,Notebook,5
2023-10-26,Ruler,5
2023-10-26,Marker,3
2023-10-26,Sharpener,2
2023-10-27,Pen,12
2023-10-27,Pencil,10
2023-10-27,Eraser,5
2023-10-27,Notebook,5
2023-10-27,Ruler,5
2023-10-27,Marker,3
2023-10-27,Sharpener,2
2023-10-28,Pen,12
2023-10-28,Pencil,10
2023-10-28,Eraser,5
2023-10-28,Notebook,5
2023-10-28,Ruler,5
2023-10-28,Marker,3
2023-10-28,Sharpener,2
2023-10-29,Pen,12
2023-10-29,Pencil,10
2023-10-29,Eraser,5
2023-10-29,Notebook,5
2023-10-29,Ruler,5
2023-10-29,Marker,3
2023-10-29,Sharpener,2
2023-10-30,Pen,12
2023-10-30,Pencil,10
2023-10-30,Eraser,5
2023-10-30,Notebook,5
2023-10-30,Ruler,5
2023-10-30,Marker,3
2023-10-30,Sharpener,2
2023-10-31,Pen,12
2023-10-31,Pencil,10
2023-10-31,Eraser,5
2023-10-31,Notebook,5
2023-10-31,Ruler,5
2023-10-31,Marker,3
2023-10-31,Sharpener,2
2023-11-01,Pen,12
2023-11-01,Pencil,10
2023-11-01,Eraser,5
2023-11-01,Notebook,5
2023-11-01,Ruler,5
2023-11-01,Marker,3
2023-11-01,Sharpener,2
2023-11-02,Pen,12
2023-11-02,Pencil,10
2023-11-02,Eraser,5
2023-11-02,Notebook,5
2023-11-02,Ruler,5
2023-11-02,Marker,3
2023-11-02,Sharpener,2
2023-11-03,Pen,12
2023-11-03,Pencil,10
2023-11-03,Eraser,5
2023-11-03,Notebook,5
2023-11-03,Ruler,5
2023-11-03,Marker,3
2023-11-03,Sharpener,2
2023-11-04,Pen,12
2023-11-04,Pencil,10
2023-11-04,Eraser,5
2023-11-04,Notebook,5
2023-11-04,Ruler,5
2023-11-04,Marker,3
2023-11-04,Sharpener,2
2023-11-05,Pen,12
2023-11-05,Pencil,10
2023-11-05,Eraser,5
2023-11-05,Notebook,5
2023-11-05,Ruler,5
2023-11-05,Marker,3
2023-11-05,Sharpener,2
2023-11-06,Pen,12
2023-11-06,Pencil,10
2023-11-06,Eraser,5
2023-11-06,Notebook,5
2023-11-06,Ruler,5
2023-11-06,Marker,3
2023-11-06,Sharpener,2
2023-11-07,Pen,12
2023-11-07,Pencil,10
2023-11-07,Eraser,5
2023-11-07,Notebook,5
2023-11-07,Ruler,5
2023-11-07,Marker,3
2023-11-07,Sharpener,2
2023-11-08,Pen,12
2023-11-08,Pencil,10
2023-11-08,Eraser,5
2023-11-08,Notebook,5
2023-11-08,Ruler,5
2023-11-08,Marker,3
2023-11-08,Sharpener,2
2023-11-09,Pen,12
2023-11-09,Pencil,10
2023-11-09,Eraser,5
2023-11-09,Notebook,5
2023-11-09,Ruler,5
2023-11-09,Marker,3
2023-11-09,Sharpener,2
2023-11-10,Pen,12
2023-11-10,Pencil,10
2023-11-10,Eraser,5
2023-11-10,Notebook,5
2023-11-10,Ruler,5
2023-11-10,Marker,3
2023-11-10,Sharpener,2
2023-11-11,Pen,12
2023-11-11,Pencil,10
2023-11-11,Eraser,5
2023-11-11,Notebook,5
2023-11-11,Ruler,5
2023-11-11,Marker,3
2023-11-11,Sharpener,2
2023-11-12,Pen,12
2023-11-12,Pencil,10
2023-11-12,Eraser,5
2023-11-12,Notebook,5
2023-11-12,Ruler,5
2023-11-12,Marker,3
2023-11-12,Sharpener,2
2023-11-13,Pen,12
2023-11-13,Pencil,10
2023-11-13,Eraser,5
2023-11-13,Notebook,5
2023-11-13,Ruler,5
2023-11-13,Marker,3
2023-11-13,Sharpener,2
2023-11-14,Pen,12
2023-11-14,Pencil,10
2023-11-14,Eraser,5
2023-11-14,Notebook,5
2023-11-14,Ruler,5
2023-11-14,Marker,3
2023-11-14,Sharpener,2
2023-11-15,Pen,12
2023-11-15,Pencil,10
2023-11-15,Eraser,5
2023-11-15,Notebook,5
2023-11-15,Ruler,5
2023-11-15,Marker,3
2023-11-15,Sharpener,2
2023-11-16,Pen,12
2023-11-16,Pencil,10
2023-11-16,Eraser,5
2023-11-16,Notebook,5
2023-11-16,Ruler,5
2023-11-16,Marker,3
2023-11-16,Sharpener,2
2023-11-17,Pen,12
2023-11-17,Pencil,10
2023-11-17,Eraser,5
2023-11-17,Notebook,5
2023-11-17,Ruler,5
2023-11-17,Marker,3
2023-11-17,Sharpener,2
2023-11-18,Pen,12
2023-11-18,Pencil,10
2023-11-18,Eraser,5
2023-11-18,Notebook,5
2023-11-18,Ruler,5
2023-11-18,Marker,3
2023-11-18,Sharpener,2
2023-11-19,Pen,12
2023-11-19,Pencil,10
2023-11-19,Eraser,5
2023-11-19,Notebook,5
2023-11-19,Ruler,5
2023-11-19,Marker,3
2023-11-19,Sharpener,2
2023-11-20,Pen,12
2023-11-20,Pencil,10
2023-11-20,Eraser,5
2023-11-20,Notebook,5
2023-11-20,Ruler,5
2023-11-20,Marker,3
2023-11-20,Sharpener,2
2023-11-21,Pen,12
2023-11-21,Pencil,10
2023-11-21,Eraser,5
2023-11-21,Notebook,5
2023-11-21,Ruler,5
2023-11-21,Marker,3
2023-11-21,Sharpener,2
2023-11-22,Pen,12
2023-11-22,Pencil,10
2023-11-22,Eraser,5
2023-11-22,Notebook,5
2023-11-22,Ruler,5
2023-11-22,Marker,3
2023-11-22,Sharpener,2
2023-11-23,Pen,12
2023-11-23,Pencil,10
2023-11-23,Eraser,5
2023-11-23,Notebook,5
2023-11-23,Ruler,5
2023-11-23,Marker,3
2023-11-23,Sharpener,2
2023-11-24,Pen,12
2023-11-24,Pencil,10
2023-11-24,Eraser,5
2023-11-24,Notebook,5
2023-11-24,Ruler,5
2023-11-24,Marker,3
2023-11-24,Sharpener,2
2023-11-25,Pen,12
2023-11-25,Pencil,10
2023-11-25,Eraser,5
2023-11-25,Notebook,5
2023-11-25,Ruler,5
2023-11-25,Marker,3
2023-11-25,Sharpener,2
2023-11-26,Pen,12
2023-11-26,Pencil,10
2023-11-26,Eraser,5
2023-11-26,Notebook,5
2023-11-26,Ruler,5
2023-11-26,Marker,3
2023-11-26,Sharpener,2
2023-11-27,Pen,12
2023-11-27,Pencil,10
2023-11-27,Eraser,5
2023-11-27,Notebook,5
2023-11-27,Ruler,5
2023-11-27,Marker,3
2023-11-27,Sharpener,2
2023-11-28,Pen,12
2023-11-28,Pencil,10
2023-11-28,Eraser,5
2023-11-28,Notebook,5
2023-11-28,Ruler,5
2023-11-28,Marker,3
2023-11-28,Sharpener,2
2023-11-29,Pen,12
2023-11-29,Pencil,10
2023-11-29,Eraser,5
2023-11-29,Notebook,5
2023-11-29,Ruler,5
2023-11-29,Marker,3
2023-11-29,Sharpener,2
2023-11-30,Pen,12
2023-11-30,Pencil,10
2023-11-30,Eraser,5
2023-11-30,Notebook,5
2023-11-30,Ruler,5
2023-11-30,Marker,3
2023-11-30,Sharpener,2
2023-12-01,Pen,12
2023-12-01,Pencil,10
2023-12-01,Eraser,5
2023-12-01,Notebook,5
2023-12-01,Ruler,5
2023-12-01,Marker,3
2023-12-01,Sharpener,2
2023-12-02,Pen,12
2023-12-02,Pencil,10
2023-12-02,Eraser,5
2023-12-02,Notebook,5
2023-12-02,Ruler,5
2023-12-02,Marker,3
2023-12-02,Sharpener,2
2023-12-03,Pen,12
2023-12-03,Pencil,10
2023-12-03,Eraser,5
2023-12-03,Notebook,5
2023-12-03,Ruler,5
2023-12-03,Marker,3
2023-12-03,Sharpener,2
2023-12-04,Pen,12
2023-12-04,Pencil,10
2023-12-04,Eraser,5
2023-12-04,Notebook,5
2023-12-04,Ruler,5
2023-12-04,Marker,3
2023-12-04,Sharpener,2
2023-12-05,Pen,12
2023-12-05,Pencil,10
2023-12-05,Eraser,5
2023-12-05,Notebook,5
2023-12-05,Ruler,5
2023-12-05,Marker,3
2023-12-05,Sharpener,2
2023-12-06,Pen,12
2023-12-06,Pencil,10
2023-12-06,Eraser,5
2023-12-06,Notebook,5
2023-12-06,Ruler,5
2023-12-06,Marker,3
2023-12-06,Sharpener,2
2023-12-07,Pen,12
2023-12-07,Pencil,10
2023-12-07,Eraser,5
2023-12-07,Notebook,5
2023-12-07,Ruler,5
2023-12-07,Marker,3
2023-12-07,Sharpener,2
2023-12-08,Pen,12
2023-12-08,Pencil,10
2023-12-08,Eraser,5
2023-12-08,Notebook,5
2023-12-08,Ruler,5
2023-12-08,Marker,3
2023-12-08,Sharpener,2
2023-12-09,Pen,12
2023-12-09,Pencil,10
2023-12-09,Eraser,5
2023-12-09,Notebook,5
2023-12-09,Ruler,5
2023-12-09,Marker,3
2023-12-09,Sharpener,2
2023-12-10,Pen,12
2023-12-10,Pencil,10
2023-12-10,Eraser,5
2023-12-10,Notebook,5
2023-12-10,Ruler,5
2023-12-10,Marker,3
2023-12-10,Sharpener,2
2023-12-11,Pen,12
2023-12-11,Pencil,10
2023-12-11,Eraser,5
2023-12-11,Notebook,5
2023-12-11,Ruler,5
2023-12-11,Marker,3
2023-12-11,Sharpener,2
2023-12-12,Pen,12
2023-12-12,Pencil,10
2023-12-12,Eraser,5
2023-12-12,Notebook,5
2023-12-12,Ruler,5
2023-12-12,Marker,3
2023-12-12,Sharpener,2
2023-12-13,Pen,12
2023-12-13,Pencil,10
2023-12-13,Eraser,5
2023-12-13,Notebook,5
2023-12-13,Ruler,5
2023-12-13,Marker,3
2023-12-13,Sharpener,2
2023-12-14,Pen,12
2023-12-14,Pencil,10
2023-12-14,Eraser,5
2023-12-14,Notebook,5
2023-12-14,Ruler,5
2023-12-14,Marker,3
2023-12-14,Sharpener,2
2023-12-15,Pen,12
2023-12-15,Pencil,10
2023-12-15,Eraser,5
2023-12-15,Notebook,5
2023-12-15,Ruler,5
2023-12-15,Marker,3
2023-12-15,Sharpener,2
2023-12-16,Pen,12
2023-12-16,Pencil,10
2023-12-16,Eraser,5
2023-12-16,Notebook,5
2023-12-16,Ruler,5
2023-12-16,Marker,3
2023-12-16,Sharpener,2
2023-12-17,Pen,12
2023-12-17,Pencil,10
2023-12-17,Eraser,5
2023-12-17,Notebook,5
2023-12-17,Ruler,5
2023-12-17,Marker,3
2023-12-17,Sharpener,2
2023-12-18,Pen,12
2023-12-18,Pencil,10
2023-12-18,Eraser,5
2023-12-18,Notebook,5
2023-12-18,Ruler,5
2023-12-18,Marker,3
2023-12-18,Sharpener,2
2023-12-19,Pen,12
2023-12-19,Pencil,10
2023-12-19,Eraser,5
2023-12-19,Notebook,5
2023-12-19,Ruler,5
2023-12-19,Marker,3
2023-12-19,Sharpener,2
2023-12-20,Pen,12
2023-12-20,Pencil,10
2023-12-20,Eraser,5
2023-12-20,Notebook,5
2023-12-20,Ruler,5
2023-12-20,Marker,3
2023-12-20,Sharpener,2
2023-12-21,Pen,12
2023-12-21,Pencil,10
2023-12-21,Eraser,5
2023-12-21,Notebook,5
2023-12-21,Ruler,5
2023-12-21,Marker,3
2023-12-21,Sharpener,2
2023-12-22,Pen,12
2023-12-22,Pencil,10
2023-12-22,Eraser,5
2023-12-22,Notebook,5
2023-12-22,Ruler,5
2023-12-22,Marker,3
2023-12-22,Sharpener,2
2023-12-23,Pen,12
2023-12-23,Pencil,10
2023-12-23,Eraser,5
2023-12-23,Notebook,5
2023-12-23,Ruler,5
2023-12-23,Marker,3
2023-12-23,Sharpener,2
2023-12-24,Pen,12
2023-12-24,Pencil,10
2023-12-24,Eraser,5
2023-12-24,Notebook,5
2023-12-24,Ruler,5
2023-12-24,Marker,3
2023-12-24,Sharpener,2
2023-12-25,Pen,12
2023-12-25,Pencil,10
2023-12-25,Eraser,5
2023-12-25,Notebook,5
2023-12-25,Ruler,5
2023-12-25,Marker,3
2023-12-25,Sharpener,2
2023-12-26,Pen,12
2023-12-26,Pencil,10
2023-12-26,Eraser,5
2023-12-26,Notebook,5
2023-12-26,Ruler,5
2023-12-26,Marker,3
2023-12-26,Sharpener,2
2023-12-27,Pen,12
2023-12-27,Pencil,10
2023-12-27,Eraser,5
2023-12-27,Notebook,5
2023-12-27,Ruler,5
2023-12-27,Marker,3
2023-12-27,Sharpener,2
2023-12-28,Pen,12
2023-12-28,Pencil,10
2023-12-28,Eraser,5
2023-12-28,Notebook,5
2023-12-28,Ruler,5
2023-12-28,Marker,3
2023-12-28,Sharpener,2
2023-12-29,Pen,12
2023-12-29,Pencil,10
2023-12-29,Eraser,5
2023-12-29,Notebook,5
2023-12-29,Ruler,5
2023-12-29,Marker,3
2023-12-29,Sharpener,2
2023-12-30,Pen,12
2023-12-30,Pencil,10
2023-12-30,Eraser,5
2023-12-30,Notebook,5
2023-12-30,Ruler,5
2023-12-30,Marker,3
2023-12-30,Sharpener,2
2023-12-31,Pen,12
2023-12-31,Pencil,10
2023-12-31,Eraser,5
2023-12-31,Notebook,5
2023-12-31,Ruler,5
2023-12-31,Marker,3
2023-12-31,Sharpener,2
2024-01-01,Pen,12
2024-01-01,Pencil,10
2024-01-01,Eraser,5
2024-01-01,Notebook,5
2024-01-01,Ruler,5
2024-01-01,Marker,3
2024-01-01,Sharpener,2
2024-01-02,Pen,12
2024-01-02,Pencil,10
2024-01-02,Eraser,5
2024-01-02,Notebook,5
2024-01-02,Ruler,5
2024-01-02,Marker,3
2024-01-02,Sharpener,2
2024-01-03,Pen,12
2024-01-03,Pencil,10
2024-01-03,Eraser,5
2024-01-03,Notebook,5
2024-01-03,Ruler,5
2024-01-03,Marker,3
2024-01-03,Sharpener,2
2024-01-04,Pen,12
2024-01-04,Pencil,10
2024-01-04,Eraser,5
2024-01-04,Notebook,5
2024-01-04,Ruler,5
2024-01-04,Marker,3
2024-01-04,Sharpener,2
2024-01-05,Pen,12
2024-01-05,Pencil,10
2024-01-05,Eraser,5
2024-01-05,Notebook,5
2024-01-05,Ruler,5
2024-01-05,Marker,3
2024-01-05,Sharpener,2
2024-01-06,Pen,12
2024-01-06,Pencil,10
2024-01-06,Eraser,5
2024-01-06,Notebook,5
2024-01-06,Ruler,5
2024-01-06,Marker,3
2024-01-06,Sharpener,2
2024-01-07,Pen,12
2024-01-07,Pencil,10
2024-01-07,Eraser,5
2024-01-07,Notebook,5
2024-01-07,Ruler,5
2024-01-07,Marker,3
2024-01-07,Sharpener,2
2024-01-08,Pen,12
2024-01-08,Pencil,10
2024-01-08,Eraser,5
2024-01-08,Notebook,5
2024-01-08,Ruler,5
2024-01-08,Marker,3
2024-01-08,Sharpener,2
2024-01-09,Pen,12
2024-01-09,Pencil,10
2024-01-09,Eraser,5
2024-01-09,Notebook,5
2024-01-09,Ruler,5
2024-01-09,Marker,3
2024-01-09,Sharpener,2
2024-01-10,Pen,12
2024-01-10,Pencil,10
2024-01-10,Eraser,5
2024-01-10,Notebook,5
2024-01-10,Ruler,5
2024-01-10,Marker,3
2024-01-10,Sharpener,2
2024-01-11,Pen,12
2024-01-11,Pencil,10
2024-01-11,Eraser,5
2024-01-11,Notebook,5
2024-01-11,Ruler,5
2024-01-11,Marker,3
2024-01-11,Sharpener,2
2024-01-12,Pen,12
2024-01-12,Pencil,10
2024-01-12,Eraser,5
2024-01-12,Notebook,5
2024-01-12,Ruler,5
2024-01-12,Marker,3
2024-01-12,Sharpener,2
2024-01-13,Pen,12
2024-01-13,Pencil,10
2024-01-13,Eraser,5
2024-01-13,Notebook,5
2024-01-13,Ruler,5
2024-01-13,Marker,3
2024-01-13,Sharpener,2
2024-01-14,Pen,12
2024-01-14,Pencil,10
2024-01-14,Eraser,5
2024-01-14,Notebook,5
2024-01-14,Ruler,5
2024-01-14,Marker,3
2024-01-14,Sharpener,2
2024-01-15,Pen,12
2024-01-15,Pencil,10
2024-01-15,Eraser,5
2024-01-15,Notebook,5
2024-01-15,Ruler,5
2024-01-15,Marker,3
2024-01-15,Sharpener,2
2024-01-16,Pen,12
2024-01-16,Pencil,10
2024-01-16,Eraser,5
2024-01-16,Notebook,5
2024-01-16,Ruler,5
2024-01-16,Marker,3
2024-01-16,Sharpener,2
2024-01-17,Pen,12
2024-01-17,Pencil,10
2024-01-17,Eraser,5
2024-01-17,Notebook,5
2024-01-17,Ruler,5
2024-01-17,Marker,3
2024-01-17,Sharpener,2
2024-01-18,Pen,12
2024-01-18,Pencil,10
2024-01-18,Eraser,5
2024-01-18,Notebook,5
2024-01-18,Ruler,5
2024-01-18,Marker,3
2024-01-18,Sharpener,2
2024-01-19,Pen,12
2024-01-19,Pencil,10
2024-01-19,Eraser,5
2024-01-19,Notebook,5
2024-01-19,Ruler,5
2024-01-19,Marker,3
2024-01-19,Sharpener,2
2024-01-20,Pen,12
2024-01-20,Pencil,10
2024-01-20,Eraser,5
2024-01-20,Notebook,5
2024-01-20,Ruler,5
2024-01-20,Marker,3
2024-01-20,Sharpener,2
2024-01-21,Pen,12
2024-01-21,Pencil,10
2024-01-21,Eraser,5
2024-01-21,Notebook,5
2024-01-21,Ruler,5
2024-01-21,Marker,3
2024-01-21,Sharpener,2
2024-01-22,Pen,12
2024-01-22,Pencil,10
2024-01-22,Eraser,5
2024-01-22,Notebook,5
2024-01-22,Ruler,5
2024-01-22,Marker,3
2024-01-22,Sharpener,2
2024-01-23,Pen,12
2024-01-23,Pencil,10
2024-01-23,Eraser,5
2024-01-23,Notebook,5
2024-01-23,Ruler,5
2024-01-23,Marker,3
2024-01-23,Sharpener,2
2024-01-24,Pen,12
2024-01-24,Pencil,10
2024-01-24,Eraser,5
2024-01-24,Notebook,5
2024-01-24,Ruler,5
2024-01-24,Marker,3
2024-01-24,Sharpener,2
2024-01-25,Pen,12
2024-01-25,Pencil,10
2024-01-25,Eraser,5
2024-01-25,Notebook,5
2024-01-25,Ruler,5
2024-01-25,Marker,3
2024-01-25,Sharpener,2
2024-01-26,Pen,12
2024-01-26,Pencil,10
2024-01-26,Eraser,5
2024-01-26,Notebook,5
2024-01-26,Ruler,5
2024-01-26,Marker,3
2024-01-26,Sharpener,2
2024-01-27,Pen,12
2024-01-27,Pencil,10
2024-01-27,Eraser,5
2024-01-27,Notebook,5
2024-01-27,Ruler,5
2024-01-27,Marker,3
2024-01-27,Sharpener,2
2024-01-28,Pen,12
2024-01-28,Pencil,10
2024-01-28,Eraser,5
2024-01-28,Notebook,5
2024-01-28,Ruler,5
2024-01-28,Marker,3
2024-01-28,Sharpener,2
2024-01-29,Pen,12
2024-01-29,Pencil,10
2024-01-29,Eraser,5
2024-01-29,Notebook,5
2024-01-29,Ruler,5
2024-01-29,Marker,3
2024-01-29,Sharpener,2
2024-01-30,Pen,12
2024-01-30,Pencil,10
2024-01-30,Eraser,5
2024-01-30,Notebook,5
2024-01-30,Ruler,5
2024-01-30,Marker,3
2024-01-30,Sharpener,2
2024-01-31,Pen,12
2024-01-31,Pencil,10
2024-01-31,Eraser,5
2024-01-31,Notebook,5
2024-01-31,Ruler,5
2024-01-31,Marker,3
2024-01-31,Sharpener,2
2024-02-01,Pen,12
2024-02-01,Pencil,10
2024-02-01,Eraser,5
2024-02-01,Notebook,5
2024-02-01,Ruler,5
2024-02-01,Marker,3
2024-02-01,Sharpener,2
2024-02-02,Pen,12
2024-02-02,Pencil,10
2024-02-02,Eraser,5
2024-02-02,Notebook,5
2024-02-02,Ruler,5
2024-02-02,Marker,3
2024-02-02,Sharpener,2
2024-02-03,Pen,12
2024-02-03,Pencil,10
2024-02-03,Eraser,5
2024-02-03,Notebook,5
2024-02-03,Ruler,5
2024-02-03,Marker,3
2024-02-03,Sharpener,2
2024-02-04,Pen,12
2024-02-04,Pencil,10
2024-02-04,Eraser,5
2024-02-04,Notebook,5
2024-02-04,Ruler,5
2024-02-04,Marker,3
2024-02-04,Sharpener,2
2024-02-05,Pen,12
2024-02-05,Pencil,10
2024-02-05,Eraser,5
2024-02-05,Notebook,5
2024-02-05,Ruler,5
2024-02-05,Marker,3
2024-02-05,Sharpener,2
2024-02-06,Pen,12
2024-02-06,Pencil,10
2024-02-06,Eraser,5
2024-02-06,Notebook,5
2024-02-06,Ruler,5
2024-02-06,Marker,3
2024-02-06,Sharpener,2
2024-02-07,Pen,12
2024-02-07,Pencil,10
2024-02-07,Eraser,5
2024-02-07,Notebook,5
2024-02-07,Ruler,5
2024-02-07,Marker,3
2024-02-07,Sharpener,2
2024-02-08,Pen,12
2024-02-08,Pencil,10
2024-02-08,Eraser,5
2024-02-08,Notebook,5
2024-02-08,Ruler,5
2024-02-08,Marker,3
2024-02-08,Sharpener,2
2024-02-09,Pen,12
2024-02-09,Pencil,10
2024-02-09,Eraser,5
2024-02-09,Notebook,5
2024-02-09,Ruler,5
2024-02-09,Marker,3
2024-02-09,Sharpener,2
2024-02-10,Pen,12
2024-02-10,Pencil,10
2024-02-10,Eraser,5
2024-02-10,Notebook,5
2024-02-10,Ruler,5
2024-02-10,Marker,3
2024-02-10,Sharpener,2
2024-02-11,Pen,12
2024-02-11,Pencil,10
2024-02-11,Eraser,5
2024-02-11,Notebook,5
2024-02-11,Ruler,5
2024-02-11,Marker,3
2024-02-11,Sharpener,2
2024-02-12,Pen,12
2024-02-12,Pencil,10
2024-02-12,Eraser,5
2024-02-12,Notebook,5
2024-02-12,Ruler,5
2024-02-12,Marker,3
2024-02-12,Sharpener,2
2024-02-13,Pen,12
2024-02-13,Pencil,10
2024-02-13,Eraser,5
2024-02-13,Notebook,5
2024-02-13,Ruler,5
2024-02-13,Marker,3
2024-02-13,Sharpener,2
2024-02-14,Pen,12
2024-02-14,Pencil,10
2024-02-14,Eraser,5
2024-02-14,Notebook,5
2024-02-14,Ruler,5
2024-02-14,Marker,3
2024-02-14,Sharpener,2
2024-02-15,Pen,12
2024-02-15,Pencil,10
2024-02-15,Eraser,5
2024-02-15,Notebook,5
2024-02-15,Ruler,5
2024-02-15,Marker,3
2024-02-15,Sharpener,2
2024-02-16,Pen,12
2024-02-16,Pencil,10
2024-02-16,Eraser,5
2024-02-16,Notebook,5
2024-02-16,Ruler,5
2024-02-16,Marker,3
2024-02-16,Sharpener,2
2024-02-17,Pen,12
2024-02-17,Pencil,10
2024-02-17,Eraser,5
2024-02-17,Notebook,5
2024-02-17,Ruler,5
2024-02-17,Marker,3
2024-02-17,Sharpener,2
2024-02-18,Pen,12
2024-02-18,Pencil,10
2024-02-18,Eraser,5
2024-02-18,Notebook,5
2024-02-18,Ruler,5
2024-02-18,Marker,3
2024-02-18,Sharpener,2
2024-02-19,Pen,12
2024-02-19,Pencil,10
2024-02-19,Eraser,5
2024-02-19,Notebook,5
2024-02-19,Ruler,5
2024-02-19,Marker,3
2024-02-19,Sharpener,2
2024-02-20,Pen,12
2024-02-20,Pencil,10
2024-02-20,Eraser,5
2024-02-20,Notebook,5
2024-02-20,Ruler,5
2024-02-20,Marker,3
2024-02-20,Sharpener,2
2024-02-21,Pen,12
2024-02-21,Pencil,10
2024-02-21,Eraser,5
2024-02-21,Notebook,5
2024-02-21,Ruler,5
2024-02-21,Marker,3
2024-02-21,Sharpener,2
2024-02-22,Pen,12
2024-02-22,Pencil,10
2024-02-22,Eraser,5
2024-02-22,Notebook,5
2024-02-22,Ruler,5
2024-02-22,Marker,3
2024-02-22,Sharpener,2
2024-02-23,Pen,12
2024-02-23,Pencil,10
2024-02-23,Eraser,5
2024-02-23,Notebook,5
2024-02-23,Ruler,5
2024-02-23,Marker,3
2024-02-23,Sharpener,2
2024-02-24,Pen,12
2024-02-24,Pencil,10
2024-02-24,Eraser,5
2024-02-24,Notebook,5
2024-02-24,Ruler,5
2024-02-24,Marker,3
2024-02-24,Sharpener,2
2024-02-25,Pen,12
2024-02-25,Pencil,10
2024-02-25,Eraser,5
2024-02-25,Notebook,5
2024-02-25,Ruler,5
2024-02-25,Marker,3
2024-02-25,Sharpener,2
2024-02-26,Pen,12
2024-02-26,Pencil,10
2024-02-26,Eraser,5
2024-02-26,Notebook,5
2024-02-26,Ruler,5
2024-02-26,Marker,3
2024-02-26,Sharpener,2
2024-02-27,Pen,12
2024-02-27,Pencil,10
2024-02-27,Eraser,5
2024-02-27,Notebook,5
2024-02-27,Ruler,5
2024-02-27,Marker,3
2024-02-27,Sharpener,2
2024-02-28,Pen,12
2024-02-28,Pencil,10
2024-02-28,Eraser,5
2024-02-28,Notebook,5
2024-02-28,Ruler,5
2024-02-28,Marker,3
2024-02-28,Sharpener,2
2024-02-29,Pen,12
2024-02-29,Pencil,10
2024-02-29,Eraser,5
2024-02-29,Notebook,5
2024-02-29,Ruler,5
2024-02-29,Marker,3
2024-02-29,Sharpener,2
2024-03-01,Pen,12
2024-03-01,Pencil,10
2024-03-01,Eraser,5
2024-03-01,Notebook,5
2024-03-01,Ruler,5
2024-03-01,Marker,3
2024-03-01,Sharpener,2
2024-03-02,Pen,12
2024-03-02,Pencil,10
2024-03-02,Eraser,5
2024-03-02,Notebook,5
2024-03-02,Ruler,5
2024-03-02,Marker,3
2024-03-02,Sharpener,2
2024-03-03,Pen,12
2024-03-03,Pencil,10
2024-03-03,Eraser,5
2024-03-03,Notebook,5
2024-03-03,Ruler,5
2024-03-03,Marker,3
2024-03-03,Sharpener,2
2024-03-04,Pen,12
2024-03-04,Pencil,10
2024-03-04,Eraser,5
2024-03-04,Notebook,5
2024-03-04,Ruler,5
2024-03-04,Marker,3
2024-03-04,Sharpener,2
2024-03-05,Pen,12
2024-03-05,Pencil,10
